-1.14, 0.24
-1.11, 0.18
-1.07, 0.12
-1.03, 0.06
-0.99, 0.01
-0.95, -0.05
-0.93, -0.09
-0.90, -0.15
-0.88, -0.19
-0.85, -0.24
-0.82, -0.28
-0.79, -0.35
-0.76, -0.41
-0.72, -0.46
-0.68, -0.51
-0.64, -0.56
-0.60, -0.62
-0.56, -0.69
-0.53, -0.73
-0.49, -0.74
-0.45, -0.78
-0.40, -0.80
-0.36, -0.82
-0.31, -0.85
-0.27, -0.86
-0.22, -0.88
-0.19, -0.89
-0.15, -0.91
-0.11, -0.93
-0.06, -0.95
-0.02, -0.96
0.02, -0.97
0.06, -0.98
0.10, -1.01
0.14, -1.03
0.18, -1.05
0.22, -1.06
0.26, -1.09
0.30, -1.12
0.34, -1.16
0.38, -1.22
0.42, -1.28
0.44, -1.33
0.47, -1.35
0.48, -1.39
0.52, -1.45
0.55, -1.50
0.58, -1.53
