-1.13, -2.95
-1.09, -2.97
-1.07, -2.97
-1.01, -3.00
-0.97, -3.01
-0.95, -3.02
-0.89, -3.05
-0.85, -3.07
-0.81, -3.06
-0.77, -3.13
-0.73, -3.16
-0.68, -3.17
-0.64, -3.23
-0.60, -3.28
-0.56, -3.32
-0.52, -3.39
-0.48, -3.43
-0.44, -3.49
-0.40, -3.55
-0.36, -3.59
-0.32, -3.68
-0.28, -3.76
-0.24, -3.84
-0.19, -3.94
-0.15, -4.02
-0.11, -4.13
-0.09, -4.21
-0.05, -4.27
-0.02, -4.40
0.02, -4.50
0.05, -4.55
0.07, -4.71
0.10, -4.84
0.15, -5.04
0.19, -5.15
0.23, -5.35
0.26, -5.47
0.30, -5.66
0.34, -5.77
0.38, -5.96
0.42, -6.08
0.48, -6.27
0.51, -6.38
