-1.14, -2.63
-1.10, -2.72
-1.06, -2.79
-1.02, -2.84
-0.98, -2.90
-0.94, -2.96
-0.90, -3.05
-0.86, -3.18
-0.82, -3.31
-0.78, -3.44
-0.73, -3.53
-0.69, -3.60
-0.65, -3.67
-0.61, -3.73
-0.57, -3.78
-0.53, -3.83
-0.49, -3.87
-0.45, -3.92
-0.41, -3.97
-0.37, -4.01
-0.33, -4.05
-0.28, -4.09
-0.24, -4.14
-0.20, -4.19
-0.16, -4.24
-0.12, -4.30
-0.08, -4.35
-0.04, -4.41
0.00, -4.46
0.04, -4.53
0.08, -4.60
0.12, -4.67
0.16, -4.67
0.21, -4.70
0.25, -4.71
0.29, -4.67
0.33, -4.62
0.36, -4.56
0.40, -4.40
0.43, -4.29
0.47, -4.12
0.51, -4.08
0.55, -4.12
0.58, -4.14
