-1.14, 3.99
-1.11, 4.08
-1.08, 4.17
-1.05, 4.25
-1.02, 4.34
-0.99, 4.42
-0.96, 4.50
-0.93, 4.59
-0.91, 4.68
-0.90, 4.77
-0.89, 4.90
-0.90, 4.82
-0.88, 5.03
-0.88, 5.11
-0.87, 5.20
-0.86, 5.31
-0.84, 5.60
-0.85, 5.44
-0.84, 5.52
-0.83, 5.70
-0.82, 5.78
-0.81, 5.87
-0.81, 5.95
-0.80, 6.04
-0.79, 6.12
-0.79, 6.20
-0.78, 6.29
-0.77, 6.38
-0.76, 6.48
-0.72, 6.51
-0.68, 6.53
-0.64, 6.52
-0.60, 6.52
-0.56, 6.52
-0.51, 6.50
-0.48, 6.49
-0.44, 6.48
-0.39, 6.46
-0.35, 6.43
-0.31, 6.41
-0.27, 6.38
-0.23, 6.35
-0.19, 6.32
-0.15, 6.29
-0.11, 6.25
-0.07, 6.22
-0.03, 6.18
0.01, 6.14
0.06, 6.10
0.10, 6.05
0.12, 6.01
0.16, 5.99
0.20, 5.95
0.24, 5.91
0.28, 5.87
0.32, 5.82
0.36, 5.79
0.40, 5.76
0.45, 5.73
0.49, 5.70
0.53, 5.68
0.57, 5.66
